rva,name,lib,confidence,source
0x1c5c73,?SetViewportOrg@CDC@@UAE?AVCPoint@@HH@Z,NAFXCW,AMBIG,anchored
0x1c5cbf,?ScaleViewportExt@CDC@@UAE?AVCSize@@HHHH@Z,NAFXCW,AMBIG,anchored
0x1c5d17,?SetViewportOrg@CDC@@UAE?AVCPoint@@HH@Z,NAFXCW,AMBIG,anchored
0x1c5d63,?SetViewportOrg@CDC@@UAE?AVCPoint@@HH@Z,NAFXCW,AMBIG,anchored
0x1c5daf,?SetViewportOrg@CDC@@UAE?AVCPoint@@HH@Z,NAFXCW,AMBIG,anchored
0x1c5dfb,?ScaleViewportExt@CDC@@UAE?AVCSize@@HHHH@Z,NAFXCW,AMBIG,anchored
0x1c5e53,?RectVisible@CDC@@UBEHPBUtagRECT@@@Z,NAFXCW,AMBIG,anchored
0x1c5e63,?SelectObject@CDC@@QAEHPAVCRgn@@@Z,NAFXCW,AMBIG,anchored
0x1c5eb1,?ExcludeClipRect@CDC@@QAEHHHHH@Z,NAFXCW,AMBIG,anchored
0x1c5efb,?ExcludeClipRect@CDC@@QAEHPBUtagRECT@@@Z,NAFXCW,AMBIG,anchored
0x1c5f47,?ExcludeClipRect@CDC@@QAEHHHHH@Z,NAFXCW,AMBIG,anchored
0x1c5f91,?ExcludeClipRect@CDC@@QAEHPBUtagRECT@@@Z,NAFXCW,AMBIG,anchored
0x1c5fdd,?OffsetClipRgn@CDC@@QAEHHH@Z,NAFXCW,AMBIG,anchored
0x1c601b,?OffsetClipRgn@CDC@@QAEHHH@Z,NAFXCW,AMBIG,anchored
0x1c6059,?SetViewportOrg@CDC@@UAE?AVCPoint@@HH@Z,NAFXCW,AMBIG,anchored
0x1c60a5,?LineTo@CDC@@QAEHHH@Z,NAFXCW,HIGH,anchored
0x1c60da,?SetTextAlign@CDC@@QAEII@Z,NAFXCW,HIGH,anchored
0x1c610e,?OffsetClipRgn@CDC@@QAEHHH@Z,NAFXCW,AMBIG,anchored
0x1c614c,?SetBkColor@CDC@@UAEKK@Z,NAFXCW,AMBIG,anchored
0x1c6184,?SetBkColor@CDC@@UAEKK@Z,NAFXCW,AMBIG,anchored
0x1c61bc,?ArcTo@CDC@@QAEHHHHHHHHH@Z,NAFXCW,HIGH,anchored
0x1c6214,?SetBkColor@CDC@@UAEKK@Z,NAFXCW,AMBIG,anchored
0x1c624c,?PolyDraw@CDC@@QAEHPBUtagPOINT@@PBEH@Z,NAFXCW,HIGH,anchored
0x1c6295,?PolylineTo@CDC@@QAEHPBUtagPOINT@@H@Z,NAFXCW,AMBIG,anchored
0x1c62db,?SetBkColor@CDC@@UAEKK@Z,NAFXCW,AMBIG,anchored
0x1c6313,?PolylineTo@CDC@@QAEHPBUtagPOINT@@H@Z,NAFXCW,AMBIG,anchored
0x1c6359,?SelectClipPath@CDC@@QAEHH@Z,NAFXCW,HIGH,anchored
0x1c63b7,?SelectClipRgn@CDC@@QAEHPAVCRgn@@H@Z,NAFXCW,HIGH,anchored
0x1c640b,?AfxEnumMetaFileProc@@YGHPAUHDC__@@PAUtagHANDLETABLE@@PAUtagMETARECORD@@HJ@Z,NAFXCW,HIGH,anchored
0x1c663f,?PlayMetaFile@CDC@@QAEHPAUHMETAFILE__@@@Z,NAFXCW,HIGH,anchored
0x1c6678,?LPtoDP@CDC@@QBEXPAUtagSIZE@@@Z,NAFXCW,HIGH,anchored
0x1c66e1,?DPtoLP@CDC@@QBEXPAUtagSIZE@@@Z,NAFXCW,HIGH,anchored
0x1c674a,??0CClientDC@@QAE@PAVCWnd@@@Z,NAFXCW,AMBIG,anchored
0x1c67a0,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1c67bc,??1CClientDC@@UAE@XZ,NAFXCW,AMBIG,anchored
0x1c67fe,??0CClientDC@@QAE@PAVCWnd@@@Z,NAFXCW,AMBIG,anchored
0x1c6854,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1c6870,??1CClientDC@@UAE@XZ,NAFXCW,AMBIG,anchored
0x1c68b2,??0CPaintDC@@QAE@PAVCWnd@@@Z,NAFXCW,HIGH,anchored
0x1c6908,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1c6924,??1CPaintDC@@UAE@XZ,NAFXCW,HIGH,anchored
0x1c696b,?DeleteTempMap@CWnd@@SGXXZ,NAFXCW,AMBIG,anchored
0x1c697f,?afxMapHGDIOBJ@@YAPAVCHandleMap@@H@Z,NAFXCW,HIGH,anchored
0x1c69ef,?FromHandle@CImageList@@SGPAV1@PAU_IMAGELIST@@@Z,NAFXCW,AMBIG,anchored
0x1c6a05,?Attach@CImageList@@QAEHPAU_IMAGELIST@@@Z,NAFXCW,AMBIG,anchored
0x1c6a32,?Detach@CImageList@@QAEPAU_IMAGELIST@@XZ,NAFXCW,AMBIG,anchored
0x1c6a5c,?DeleteImageList@CImageList@@QAEHXZ,NAFXCW,AMBIG,anchored
0x1c6a72,??0CPen@@QAE@HHK@Z,NAFXCW,HIGH,anchored
0x1c6ac2,??0CPen@@QAE@HHPBUtagLOGBRUSH@@HPBK@Z,NAFXCW,HIGH,anchored
0x1c6b18,??0CBrush@@QAE@K@Z,NAFXCW,HIGH,anchored
0x1c6b62,??0CBrush@@QAE@HK@Z,NAFXCW,HIGH,anchored
0x1c6baf,??0CBrush@@QAE@PAVCBitmap@@@Z,NAFXCW,HIGH,anchored
0x1c6bfc,?CreateDIBPatternBrush@CBrush@@QAEHPAXI@Z,NAFXCW,HIGH,anchored
0x1c6c2e,?AfxThrowMemoryException@@YGXXZ,NAFXCW,AMBIG,anchored
0x1c6c49,?AfxThrowMemoryException@@YGXXZ,NAFXCW,AMBIG,anchored
0x1c6c64,??6@YGAAVCArchive@@AAV0@ABVCString@@@Z,NAFXCW,HIGH,anchored
0x1c6cde,??5@YGAAVCArchive@@AAV0@AAVCString@@@Z,NAFXCW,HIGH,anchored
0x1c6d7b,?ReadStringLength@@YGIAAVCArchive@@@Z,NAFXCW,HIGH,anchored
0x1c6dd2,?SerializeElements@@YGXAAVCArchive@@PAVCString@@H@Z,NAFXCW,HIGH,anchored
0x1c6e20,?Load@CRuntimeClass@@SGPAU1@AAVCArchive@@PAI@Z,NAFXCW,HIGH,anchored
0x1c6eb0,?Store@CRuntimeClass@@QBEXAAVCArchive@@@Z,NAFXCW,HIGH,anchored
0x1c6ee8,??0CArchive@@QAE@PAVCFile@@IHPAX@Z,NAFXCW,HIGH,anchored
0x1c6fc4,??1CArchive@@QAE@XZ,NAFXCW,HIGH,anchored
0x1c700a,?Abort@CArchive@@QAEXXZ,NAFXCW,HIGH,anchored
0x1c704c,?Close@CArchive@@QAEXXZ,NAFXCW,MEDIUM,anchored
0x1c705a,?Read@CArchive@@QAEIPAXI@Z,NAFXCW,HIGH,anchored
0x1c7168,?Write@CArchive@@QAEXPBXI@Z,NAFXCW,HIGH,anchored
0x1c71f8,?Flush@CArchive@@QAEXXZ,NAFXCW,HIGH,anchored
0x1c7272,?FillBuffer@CArchive@@QAEXI@Z,NAFXCW,HIGH,anchored
0x1c7334,?WriteCount@CArchive@@QAEXK@Z,NAFXCW,HIGH,anchored
0x1c7362,?ReadCount@CArchive@@QAEKXZ,NAFXCW,HIGH,anchored
0x1c7392,?WriteString@CArchive@@QAEXPBD@Z,NAFXCW,HIGH,anchored
0x1c73af,?ReadString@CArchive@@QAEPADPADI@Z,NAFXCW,LOW,anchored
0x1c7466,?ReadString@CArchive@@QAEHAAVCString@@@Z,NAFXCW,HIGH,anchored
0x1c7501,?CheckCount@CArchive@@QAEXXZ,NAFXCW,HIGH,anchored
0x1c7515,?WriteObject@CArchive@@QAEXPBVCObject@@@Z,NAFXCW,HIGH,anchored
0x1c7594,?ReadObject@CArchive@@QAEPAVCObject@@PBUCRuntimeClass@@@Z,NAFXCW,HIGH,anchored
0x1c764b,?MapObject@CArchive@@QAEXPBVCObject@@@Z,NAFXCW,HIGH,anchored
0x1c7743,?WriteClass@CArchive@@QAEXPBUCRuntimeClass@@@Z,NAFXCW,HIGH,anchored
0x1c77d4,?ReadClass@CArchive@@QAEPAUCRuntimeClass@@PBU2@PAIPAK@Z,NAFXCW,HIGH,anchored
0x1c79a4,?SerializeClass@CArchive@@QAEXPBUCRuntimeClass@@@Z,NAFXCW,HIGH,offstart-ghidra-missed
0x1c79c8,?AfxCustomLogFont@@YGHIPAUtagLOGFONTA@@@Z,NAFXCW,HIGH,anchored
0x1c7a40,?_AfxIsComboBoxControl@@YGHPAUHWND__@@I@Z,NAFXCW,HIGH,anchored
0x1c7a8a,?_AfxCompareClassName@@YGHPAUHWND__@@PBD@Z,NAFXCW,HIGH,anchored
0x1c7ab5,?_AfxChildWindowFromPoint@@YGPAUHWND__@@PAU1@UtagPOINT@@@Z,NAFXCW,HIGH,anchored
0x1c7b2a,?AfxSetWindowText@@YGXPAUHWND__@@PBD@Z,NAFXCW,HIGH,anchored
0x1c7b82,?AfxDeleteObject@@YGXPAPAX@Z,NAFXCW,HIGH,anchored
0x1c7b9b,?AfxCancelModes@@YGXPAUHWND__@@@Z,NAFXCW,HIGH,anchored
0x1c7c12,?AfxGlobalFree@@YGXPAX@Z,NAFXCW,HIGH,anchored
0x1c7c48,?AfxCriticalNewHandler@@YAHI@Z,NAFXCW,HIGH,anchored
0x1c7c9a,?OnAppExit@CWinApp@@IAEXXZ,NAFXCW,HIGH,anchored
0x1c7cb3,?_AfxGetMouseScrollLines@@YAIH@Z,NAFXCW,HIGH,anchored
0x1c7e2a,??0CScrollView@@IAE@XZ,NAFXCW,HIGH,anchored
0x1c7e51,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1c7e78,?OnPrepareDC@CScrollView@@UAEXPAVCDC@@PAUCPrintInfo@@@Z,NAFXCW,HIGH,anchored
0x1c7f51,?SetScaleToFitSize@CScrollView@@QAEXUtagSIZE@@@Z,NAFXCW,HIGH,anchored
0x1c7fdc,?SetScrollSizes@CScrollView@@QAEXHUtagSIZE@@ABU2@1@Z,NAFXCW,HIGH,anchored
0x1c810e,?GetScrollPosition@CScrollView@@QBE?AVCPoint@@XZ,NAFXCW,HIGH,anchored
0x1c8192,?ScrollToPosition@CScrollView@@QAEXUtagPOINT@@@Z,NAFXCW,HIGH,anchored
0x1c8233,?GetDeviceScrollPosition@CScrollView@@QBE?AVCPoint@@XZ,NAFXCW,HIGH,anchored
0x1c82ac,?GetDeviceScrollSizes@CScrollView@@QBEXAAHAAUtagSIZE@@11@Z,NAFXCW,HIGH,offstart-ghidra-missed
0x1c82e5,?ScrollToDevicePosition@CScrollView@@IAEXUtagPOINT@@@Z,NAFXCW,HIGH,anchored
0x1c8337,?FillOutsideRect@CScrollView@@QAEXPAVCDC@@PAVCBrush@@@Z,NAFXCW,HIGH,anchored
0x1c83ba,?ResizeParentToFit@CScrollView@@QAEXH@Z,NAFXCW,HIGH,anchored
0x1c84d4,?OnSize@CScrollView@@QAEXIHH@Z,NAFXCW,HIGH,anchored
0x1c84fc,?CenterOnPoint@CScrollView@@IAEXVCPoint@@@Z,NAFXCW,HIGH,anchored
0x1c85aa,?GetScrollBarSizes@CScrollView@@IAEXAAVCSize@@@Z,NAFXCW,HIGH,anchored
0x1c8604,?GetTrueClientSize@CScrollView@@IAEHAAVCSize@@0@Z,NAFXCW,HIGH,anchored
0x1c8679,?GetScrollBarState@CScrollView@@IAEXVCSize@@AAV2@1AAVCPoint@@H@Z,NAFXCW,HIGH,anchored
0x1c8735,?UpdateBars@CScrollView@@IAEXXZ,NAFXCW,HIGH,anchored
0x1c88ab,?CalcWindowRect@CScrollView@@UAEXPAUtagRECT@@I@Z,NAFXCW,HIGH,anchored
0x1c8932,?OnHScroll@CScrollView@@QAEXIIPAVCScrollBar@@@Z,NAFXCW,HIGH,anchored
0x1c8976,?OnVScroll@CScrollView@@QAEXIIPAVCScrollBar@@@Z,NAFXCW,HIGH,anchored
0x1c89be,?OnMouseWheel@CScrollView@@QAEHIFVCPoint@@@Z,NAFXCW,HIGH,anchored
0x1c89f2,?DoMouseWheel@CScrollView@@QAEHIFVCPoint@@@Z,NAFXCW,HIGH,anchored
0x1c8b16,?OnScroll@CScrollView@@UAEHIIH@Z,NAFXCW,HIGH,anchored
0x1c8be6,?OnScrollBy@CScrollView@@UAEHVCSize@@H@Z,NAFXCW,HIGH,anchored
0x1c8ce7,?GetErrorMessage@CArchiveException@@UAEHPADIPAI@Z,NAFXCW,HIGH,anchored
0x1c8d87,?AfxThrowArchiveException@@YGXHPBD@Z,NAFXCW,HIGH,anchored
0x1c8e08,??0CView@@IAE@XZ,NAFXCW,HIGH,anchored
0x1c8e1e,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1c8e3a,??1CView@@UAE@XZ,NAFXCW,HIGH,anchored
0x1c8e7a,?PreCreateWindow@CView@@MAEHAAUtagCREATESTRUCTA@@@Z,NAFXCW,HIGH,anchored
0x1c8ecd,?OnCreate@CView@@IAEHPAUtagCREATESTRUCTA@@@Z,NAFXCW,HIGH,anchored
0x1c8efd,?OnDestroy@CView@@IAEXXZ,NAFXCW,HIGH,anchored
0x1c8f2c,?PostNcDestroy@CFindReplaceDialog@@MAEXXZ,NAFXCW,LOW,anchored
0x1c8f38,?CalcWindowRect@CView@@UAEXPAUtagRECT@@I@Z,NAFXCW,HIGH,anchored
0x1c8fa0,?OnCmdMsg@CView@@MAEHIHPAXPAUAFX_CMDHANDLERINFO@@@Z,NAFXCW,HIGH,anchored
0x1c9007,?OnPaint@CView@@IAEXXZ,NAFXCW,HIGH,anchored
0x1c905b,?OnInitialUpdate@CView@@UAEXXZ,NAFXCW,MEDIUM,anchored
0x1c9069,?OnUpdate@CView@@MAEXPAV1@JPAVCObject@@@Z,NAFXCW,HIGH,anchored
0x1c9079,?OnPrint@CView@@MAEXPAVCDC@@PAUCPrintInfo@@@Z,NAFXCW,MEDIUM,anchored
0x1c9090,?OnActivateView@CView@@MAEXHPAV1@0@Z,NAFXCW,HIGH,anchored
0x1c90b1,?OnMouseActivate@CView@@IAEHPAVCWnd@@II@Z,NAFXCW,HIGH,anchored
0x1c9128,?OnDragScroll@CView@@UAEKKVCPoint@@@Z,NAFXCW,MEDIUM,anchored
0x1c9146,?GetParentSplitter@CView@@SGPAVCSplitterWnd@@PBVCWnd@@H@Z,NAFXCW,HIGH,anchored
0x1c91a4,?GetScrollBarCtrl@CView@@UBEPAVCScrollBar@@H@Z,NAFXCW,HIGH,anchored
0x1c9219,?OnUpdateSplitCmd@CView@@IAEXPAVCCmdUI@@@Z,NAFXCW,HIGH,anchored
0x1c9241,?OnSplitCmd@CView@@IAEHI@Z,NAFXCW,HIGH,anchored
0x1c925d,?OnUpdateNextPaneMenu@CView@@IAEXPAVCCmdUI@@@Z,NAFXCW,HIGH,anchored
0x1c929b,?OnNextPaneCmd@CView@@IAEHI@Z,NAFXCW,HIGH,anchored
0x1c92c5,?OnPrepareDC@CView@@UAEXPAVCDC@@PAUCPrintInfo@@@Z,NAFXCW,HIGH,anchored
0x1c92f6,?OnEndPrintPreview@CView@@MAEXPAVCDC@@PAUCPrintInfo@@UtagPOINT@@PAVCPreviewView@@@Z,NAFXCW,HIGH,anchored
0x1c93c7,??0CCtrlView@@QAE@PBDK@Z,NAFXCW,HIGH,offstart-ghidra-missed
0x1c9418,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1c9434,?PreCreateWindow@CCtrlView@@MAEHAAUtagCREATESTRUCTA@@@Z,NAFXCW,HIGH,anchored
0x1c948f,??0CDocument@@QAE@XZ,NAFXCW,HIGH,offstart-ghidra-missed
0x1c94f3,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1c950f,??1CDocument@@UAE@XZ,NAFXCW,HIGH,anchored
0x1c957b,?OnFinalRelease@CDocument@@UAEXXZ,NAFXCW,MEDIUM,anchored
0x1c9583,?DisconnectViews@CDocument@@QAEXXZ,NAFXCW,HIGH,anchored
0x1c95a4,?SetTitle@CDocument@@UAEXPBD@Z,NAFXCW,HIGH,anchored
0x1c95c2,?OnChangedViewList@CDocument@@UAEXXZ,NAFXCW,HIGH,anchored
0x1c95de,?UpdateFrameCounts@CDocument@@UAEXXZ,NAFXCW,HIGH,anchored
0x1c96d0,?CanCloseFrame@CDocument@@UAEHPAVCFrameWnd@@@Z,NAFXCW,HIGH,anchored
0x1c971c,?SetPathName@CDocument@@UAEXPBDH@Z,NAFXCW,HIGH,anchored
0x1c9798,?OnFileClose@CDocument@@IAEXXZ,NAFXCW,HIGH,anchored
0x1c97b3,?OnFileSave@CDocument@@IAEXXZ,NAFXCW,MEDIUM,anchored
0x1c97bb,?OnFileSaveAs@CDocument@@IAEXXZ,NAFXCW,MEDIUM,anchored
0x1c97c8,?DoFileSave@CDocument@@UAEHXZ,NAFXCW,HIGH,anchored
0x1c97f6,?DoSave@CDocument@@UAEHPBDH@Z,NAFXCW,LOW,anchored
0x1c9982,?SaveModified@CDocument@@UAEHXZ,NAFXCW,HIGH,anchored
0x1c9a98,?ReportSaveLoadException@CDocument@@UAEXPBDPAVCException@@HI@Z,NAFXCW,HIGH,anchored
0x1c9c08,?Open@CMirrorFile@@UAEHPBDIPAVCFileException@@@Z,NAFXCW,HIGH,anchored
0x1c9dcf,?Abort@CMirrorFile@@UAEXXZ,NAFXCW,HIGH,anchored
0x1c9de8,?Close@CMirrorFile@@UAEXXZ,NAFXCW,HIGH,anchored
0x1c9e42,?GetFile@CDocument@@UAEPAVCFile@@PBDIPAVCFileException@@@Z,NAFXCW,HIGH,anchored
0x1c9eb8,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1c9ed4,??1CMirrorFile@@UAE@XZ,NAFXCW,HIGH,anchored
0x1c9f05,?ReleaseFile@CDocument@@UAEXPAVCFile@@H@Z,NAFXCW,HIGH,anchored
0x1c9f2e,?OnNewDocument@CDocument@@UAEHXZ,NAFXCW,HIGH,anchored
0x1c9f53,?OnOpenDocument@CDocument@@UAEHPBD@Z,NAFXCW,LOW,anchored
0x1ca124,?OnSaveDocument@CDocument@@UAEHPBD@Z,NAFXCW,LOW,anchored
0x1ca2d1,?OnCloseDocument@CDocument@@UAEXXZ,NAFXCW,HIGH,anchored
0x1ca326,?AddView@CDocument@@QAEXPAVCView@@@Z,NAFXCW,HIGH,anchored
0x1ca346,?RemoveView@CDocument@@QAEXPAVCView@@@Z,NAFXCW,HIGH,anchored
0x1ca379,?GetNextView@CDocument@@UBEPAVCView@@AAPAU__POSITION@@@Z,NAFXCW,AMBIG,anchored
0x1ca38d,?UpdateAllViews@CDocument@@QAEXPAVCView@@JPAVCObject@@@Z,NAFXCW,HIGH,anchored
0x1ca3ce,?SendInitialUpdate@CDocument@@QAEXXZ,NAFXCW,HIGH,anchored
0x1ca3ff,?OnCmdMsg@CDocument@@UAEHIHPAXPAUAFX_CMDHANDLERINFO@@@Z,NAFXCW,HIGH,anchored
0x1cc7c3,?HideApplication@CWinApp@@QAEXXZ,NAFXCW,HIGH,anchored
0x1cc7f5,?DoWaitCursor@CWinApp@@UAEXH@Z,NAFXCW,HIGH,anchored
0x1cc854,?EnableModeless@CWinApp@@QAEXH@Z,NAFXCW,HIGH,anchored
0x1cc882,?DoMessageBox@CWinApp@@UAEHPBDII@Z,NAFXCW,HIGH,anchored
0x1cc93c,?AfxMessageBox@@YGHPBDII@Z,NAFXCW,HIGH,anchored
0x1cc95d,?AfxMessageBox@@YGHIII@Z,NAFXCW,HIGH,anchored
0x1cc9c3,?MessageBoxA@CWnd@@QAEHPBD0I@Z,NAFXCW,HIGH,offstart-ghidra-missed
0x1cca0f,?AddToRecentFileList@CWinApp@@UAEXPBD@Z,NAFXCW,HIGH,anchored
0x1cca4a,?OpenDocumentFile@CWinApp@@UAEPAVCDocument@@PBD@Z,NAFXCW,HIGH,anchored
0x1cca5c,?CloseAllDocuments@CWinApp@@QAEXH@Z,NAFXCW,HIGH,anchored
0x1cca72,?OnUpdateRecentFileMenu@CWinApp@@IAEXPAVCCmdUI@@@Z,NAFXCW,HIGH,anchored
0x1cca94,?OnDDECommand@CWinApp@@UAEHPAD@Z,NAFXCW,HIGH,anchored
0x1ccaae,?OnOpenRecentFile@CWinApp@@IAEHI@Z,NAFXCW,HIGH,anchored
0x1ccae7,?WriteProfileInt@CWinApp@@QAEHPBD0H@Z,NAFXCW,HIGH,anchored
0x1ccb5c,?WriteProfileStringA@CWinApp@@QAEHPBD00@Z,NAFXCW,HIGH,anchored
0x1ccbfc,?WriteProfileBinary@CWinApp@@QAEHPBD0PAEI@Z,NAFXCW,HIGH,anchored
0x1ccc9d,?AfxFormatStrings@@YGXAAVCString@@IPBQBDH@Z,NAFXCW,HIGH,anchored
0x1cccd7,?AfxFormatStrings@@YGXAAVCString@@PBDPBQBDH@Z,NAFXCW,HIGH,anchored
0x1ccdd6,?AfxFormatString1@@YGXAAVCString@@IPBD@Z,NAFXCW,HIGH,anchored
0x1ccded,?AfxFormatString2@@YGXAAVCString@@IPBD1@Z,NAFXCW,HIGH,anchored
0x1cce2e,?DoPromptFileName@CWinApp@@QAEHAAVCString@@IKHPAVCDocTemplate@@@Z,NAFXCW,HIGH,anchored
0x1cce4f,??0CMemFile@@QAE@I@Z,NAFXCW,HIGH,anchored
0x1cce7f,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1cce9b,??0CMemFile@@QAE@PAEII@Z,NAFXCW,HIGH,anchored
0x1cced7,?Attach@CMemFile@@QAEXPAEII@Z,NAFXCW,HIGH,anchored
0x1ccf14,??1CMemFile@@UAE@XZ,NAFXCW,HIGH,anchored
0x1ccf60,??3CObject@@SGXPAX@Z,NAFXCW,LOW,anchored
0x1ccf6d,?Realloc@CMemFile@@MAEPAEPAEK@Z,NAFXCW,HIGH,anchored
0x1ccf7f,?Memcpy@CMemFile@@MAEPAEPAEPBEI@Z,NAFXCW,HIGH,anchored
0x1ccfa4,??3CObject@@SGXPAX@Z,NAFXCW,LOW,anchored
0x1ccfb5,?GrowFile@CMemFile@@MAEXK@Z,NAFXCW,HIGH,anchored
0x1cd00e,?SetLength@CMemFile@@UAEXK@Z,NAFXCW,HIGH,anchored
0x1cd031,?Read@CMemFile@@UAEIPAXI@Z,NAFXCW,HIGH,anchored
0x1cd072,?Write@CMemFile@@UAEXPBXI@Z,NAFXCW,HIGH,anchored
0x1cd0b4,?Seek@CMemFile@@UAEJJI@Z,NAFXCW,HIGH,anchored
0x1cd0fb,?Close@CMemFile@@UAEXXZ,NAFXCW,HIGH,anchored
0x1cd142,?GetBufferPtr@CMemFile@@UAEIIIPAPAX0@Z,NAFXCW,HIGH,anchored
0x1ce475,?Create@CStatic@@QAEHPBDKABUtagRECT@@PAVCWnd@@I@Z,NAFXCW,AMBIG,anchored
0x1ce497,??1CDialogBar@@UAE@XZ,NAFXCW,AMBIG,anchored
0x1ce4cf,?Create@CStatic@@QAEHPBDKABUtagRECT@@PAVCWnd@@I@Z,NAFXCW,AMBIG,anchored
0x1ce4f1,??1CDialogBar@@UAE@XZ,NAFXCW,AMBIG,anchored
0x1ce529,?GetCheckedRadioButton@CWnd@@QAEHHH@Z,NAFXCW,HIGH,anchored
0x1ce554,?OnChildNotify@CButton@@MAEHIIJPAJ@Z,NAFXCW,AMBIG,anchored
0x1ce582,?Create@CListBox@@QAEHKABUtagRECT@@PAVCWnd@@I@Z,NAFXCW,AMBIG,offstart-ghidra-missed
0x1ce5a3,??1CDialogBar@@UAE@XZ,NAFXCW,AMBIG,anchored
0x1ce5f9,?OnChildNotify@CListBox@@MAEHIIJPAJ@Z,NAFXCW,HIGH,anchored
0x1ce692,?GetText@CListBox@@QBEXHAAVCString@@@Z,NAFXCW,HIGH,anchored
0x1ce6d5,?ItemFromPoint@CListBox@@QBEIVCPoint@@AAH@Z,NAFXCW,HIGH,offstart-ghidra-missed
0x1ce70d,?Create@CListBox@@QAEHKABUtagRECT@@PAVCWnd@@I@Z,NAFXCW,AMBIG,offstart-ghidra-missed
0x1ce72e,??1CDialogBar@@UAE@XZ,NAFXCW,AMBIG,anchored
0x1ce774,?OnChildNotify@CComboBox@@MAEHIIJPAJ@Z,NAFXCW,HIGH,anchored
0x1ce7db,?GetLBText@CComboBox@@QBEXHAAVCString@@@Z,NAFXCW,HIGH,anchored
0x1ce81e,?Create@CListBox@@QAEHKABUtagRECT@@PAVCWnd@@I@Z,NAFXCW,AMBIG,offstart-ghidra-missed
0x1ce83f,??1CDialogBar@@UAE@XZ,NAFXCW,AMBIG,anchored
0x1ce877,?Create@CListBox@@QAEHKABUtagRECT@@PAVCWnd@@I@Z,NAFXCW,AMBIG,offstart-ghidra-missed
0x1ce898,??1CDialogBar@@UAE@XZ,NAFXCW,AMBIG,anchored
0x1ce8d0,?AfxOleOnReleaseAllObjects@@YGXXZ,NAFXCW,HIGH,offstart-ghidra-missed
0x1ce917,?AfxOleCanExitApp@@YGHXZ,NAFXCW,HIGH,anchored
0x1ce950,?AfxOleSetUserCtrl@@YGXH@Z,NAFXCW,MEDIUM,anchored
0x1ce98a,?DPtoHIMETRIC@CDC@@QBEXPAUtagSIZE@@@Z,NAFXCW,HIGH,anchored
0x1cea1c,?HIMETRICtoDP@CDC@@QBEXPAUtagSIZE@@@Z,NAFXCW,HIGH,anchored
0x1ceaae,?LPtoHIMETRIC@CDC@@QBEXPAUtagSIZE@@@Z,NAFXCW,AMBIG,anchored
0x1ceac9,?LPtoHIMETRIC@CDC@@QBEXPAUtagSIZE@@@Z,NAFXCW,AMBIG,anchored
0x1ceae4,?GetHalftoneBrush@CDC@@SGPAVCBrush@@XZ,NAFXCW,HIGH,anchored
0x1ceb57,?DrawDragRect@CDC@@QAEXPBUtagRECT@@UtagSIZE@@01PAVCBrush@@2@Z,NAFXCW,HIGH,anchored
0x1cee6c,?FillSolidRect@CDC@@QAEXPBUtagRECT@@K@Z,NAFXCW,HIGH,anchored
0x1cee96,?FillSolidRect@CDC@@QAEXHHHHK@Z,NAFXCW,HIGH,anchored
0x1ceee2,?Draw3dRect@CDC@@QAEXPBUtagRECT@@KK@Z,NAFXCW,HIGH,offstart-ghidra-missed
0x1cef0d,?Draw3dRect@CDC@@QAEXHHHHKK@Z,NAFXCW,HIGH,anchored
0x1cef77,?CreatePointFont@CFont@@QAEHHPBDPAVCDC@@@Z,NAFXCW,HIGH,anchored
0x1cefbc,?CreatePointFontIndirect@CFont@@QAEHPBUtagLOGFONTA@@PAVCDC@@@Z,NAFXCW,HIGH,anchored
0x1cf05a,?NormalizeRect@CRect@@QAEXXZ,NAFXCW,HIGH,offstart-ghidra-missed
0x1cf079,?InflateRect@CRect@@QAEXPBUtagRECT@@@Z,NAFXCW,HIGH,offstart-ghidra-missed
0x1cf096,?InflateRect@CRect@@QAEXHHHH@Z,NAFXCW,HIGH,offstart-ghidra-missed
0x1cf0b4,?DeflateRect@CRect@@QAEXPBUtagRECT@@@Z,NAFXCW,HIGH,offstart-ghidra-missed
0x1cf0d1,?DeflateRect@CRect@@QAEXHHHH@Z,NAFXCW,HIGH,offstart-ghidra-missed
0x1cf0ef,?MulDiv@CRect@@QBE?AV1@HH@Z,NAFXCW,HIGH,anchored
0x1cf153,_$E350,NAFXCW,AMBIG,anchored
0x1cf176,_$E353,NAFXCW,HIGH,anchored
0x1cf1d1,??0CFrameWnd@@QAE@XZ,NAFXCW,HIGH,anchored
0x1cf297,??_GCWinApp@@UAEPAXI@Z,NAFXCW,AMBIG,anchored
0x1cf2b3,??1CFrameWnd@@UAE@XZ,NAFXCW,HIGH,anchored
